Q,H,P,Ph,ni,e,dHu
122.799,63.5244,36743.9,21214.4,0.57736,0.29922,64.1073
122.899,63.5245,36756.7,21231.7,0.577629,0.299081,64.2085
122.999,63.5246,36769.5,21249.1,0.577899,0.298942,64.3098
123.099,63.5247,36782.3,21266.4,0.578168,0.298804,64.4112
123.199,63.5248,36795.2,21283.7,0.578437,0.298665,64.5126
123.299,63.5249,36808,21301,0.578705,0.298527,64.6141
123.399,63.525,36820.8,21318.3,0.578974,0.298389,64.7157
123.499,63.525,36833.6,21335.6,0.579242,0.298251,64.8174
123.599,63.5251,36846.4,21352.9,0.57951,0.298113,64.9192
123.699,63.5252,36859.3,21370.2,0.579778,0.297976,65.021
123.799,63.5253,36872.1,21387.5,0.580045,0.297839,65.123
123.899,63.5253,36884.9,21404.8,0.580313,0.297702,65.225
123.999,63.5254,36897.7,21422.1,0.58058,0.297565,65.3271
124.099,63.5255,36910.5,21439.4,0.580847,0.297429,65.4293
124.199,63.5255,36923.4,21456.7,0.581114,0.297293,65.5315
124.299,63.5256,36936.2,21474,0.58138,0.297157,65.6339
124.399,63.5257,36949,21491.3,0.581647,0.297021,65.7363
124.499,63.5257,36961.8,21508.6,0.581913,0.296885,65.8388
124.599,63.5258,36974.6,21525.8,0.582179,0.29675,65.9414
124.699,63.5258,36987.5,21543.1,0.582444,0.296615,66.0441
124.799,63.5259,37000.3,21560.4,0.58271,0.29648,66.1468
124.899,63.5259,37013.1,21577.7,0.582975,0.296345,66.2497
124.999,63.5259,37025.9,21595,0.58324,0.296211,66.3526
125.099,63.526,37038.8,21612.3,0.583505,0.296076,66.4556
125.199,63.526,37051.6,21629.6,0.58377,0.295942,66.5587
125.299,63.526,37064.4,21646.9,0.584034,0.295808,66.6619
125.399,63.5261,37077.2,21664.2,0.584299,0.295675,66.7651
125.499,63.5261,37090,21681.4,0.584563,0.295541,66.8684
125.599,63.5261,37102.9,21698.7,0.584827,0.295408,66.9719
125.699,63.5261,37115.7,21716,0.58509,0.295275,67.0754
125.799,63.5262,37128.5,21733.3,0.585354,0.295142,67.1789
125.899,63.5262,37141.3,21750.6,0.585617,0.29501,67.2826
125.999,63.5262,37154.1,21767.9,0.58588,0.294877,67.3864
126.099,63.5262,37167,21785.1,0.586143,0.294745,67.4902
126.199,63.5262,37179.8,21802.4,0.586405,0.294613,67.5941
126.299,63.5262,37192.6,21819.7,0.586668,0.294481,67.6981
126.399,63.5262,37205.4,21837,0.58693,0.29435,67.8022
126.499,63.5262,37218.2,21854.2,0.587192,0.294218,67.9063
126.599,63.5262,37231.1,21871.5,0.587454,0.294087,68.0106
126.699,63.5262,37243.9,21888.8,0.587715,0.293956,68.1149
126.799,63.5262,37256.7,21906.1,0.587977,0.293826,68.2193
126.899,63.5262,37269.5,21923.3,0.588238,0.293695,68.3238
126.999,63.5262,37282.3,21940.6,0.588499,0.293565,68.4283
127.099,63.5261,37295.2,21957.9,0.588759,0.293435,68.533
127.199,63.5261,37308,21975.1,0.58902,0.293305,68.6377
127.299,63.5261,37320.8,21992.4,0.58928,0.293175,68.7426
127.399,63.5261,37333.6,22009.7,0.58954,0.293046,68.8475
127.499,63.526,37346.4,22026.9,0.5898,0.292916,68.9524
127.599,63.526,37359.3,22044.2,0.59006,0.292787,69.0575
127.699,63.526,37372.1,22061.5,0.59032,0.292658,69.1626
127.799,63.5259,37384.9,22078.7,0.590579,0.29253,69.2679
127.899,63.5259,37397.7,22096,0.590838,0.292401,69.3732
127.999,63.5258,37410.5,22113.3,0.591097,0.292273,69.4786
128.099,63.5258,37423.4,22130.5,0.591356,0.292145,69.5841
128.199,63.5258,37436.2,22147.8,0.591614,0.292017,69.6896
128.299,63.5257,37449,22165,0.591872,0.291889,69.7953
128.399,63.5256,37461.8,22182.3,0.592131,0.291762,69.901
128.499,63.5256,37474.7,22199.6,0.592388,0.291635,70.0068
128.599,63.5255,37487.5,22216.8,0.592646,0.291508,70.1127
128.699,63.5255,37500.3,22234.1,0.592904,0.291381,70.2187
128.799,63.5254,37513.1,22251.3,0.593161,0.291254,70.3247
128.899,63.5253,37525.9,22268.6,0.593418,0.291128,70.4309
128.999,63.5253,37538.8,22285.8,0.593675,0.291001,70.5371
129.099,63.5252,37551.6,22303.1,0.593932,0.290875,70.6434
129.199,63.5251,37564.4,22320.3,0.594188,0.290749,70.7498
129.299,63.525,37577.2,22337.6,0.594444,0.290623,70.8563
129.399,63.5249,37590.1,22354.8,0.5947,0.290498,70.9628
129.499,63.5249,37602.9,22372.1,0.594956,0.290373,71.0695
129.599,63.5248,37615.7,22389.3,0.595212,0.290247,71.1762
129.699,63.5247,37628.5,22406.6,0.595468,0.290123,71.283
129.799,63.5246,37641.3,22423.8,0.595723,0.289998,71.3899
129.899,63.5245,37654.2,22441,0.595978,0.289873,71.4968
129.999,63.5244,37667,22458.3,0.596233,0.289749,71.6039
130.099,63.5243,37679.8,22475.5,0.596487,0.289625,71.711
130.199,63.5242,37692.6,22492.8,0.596742,0.289501,71.8182
130.299,63.5241,37705.4,22510,0.596996,0.289377,71.9255
130.399,63.524,37718.3,22527.2,0.59725,0.289253,72.0329
130.499,63.5238,37731.1,22544.5,0.597504,0.28913,72.1404
130.599,63.5237,37743.9,22561.7,0.597758,0.289007,72.2479
130.699,63.5236,37756.7,22579,0.598011,0.288884,72.3556
130.799,63.5235,37769.6,22596.2,0.598264,0.288761,72.4633
130.899,63.5234,37782.4,22613.4,0.598518,0.288638,72.5711
130.999,63.5232,37795.2,22630.6,0.59877,0.288516,72.6789
131.099,63.5231,37808,22647.9,0.599023,0.288393,72.7869
131.199,63.523,37820.8,22665.1,0.599276,0.288271,72.8949
131.299,63.5228,37833.7,22682.3,0.599528,0.288149,73.003
131.399,63.5227,37846.5,22699.6,0.59978,0.288028,73.1112
131.499,63.5226,37859.3,22716.8,0.600032,0.287906,73.2195
131.599,63.5224,37872.1,22734,0.600283,0.287785,73.3279
131.699,63.5223,37884.9,22751.2,0.600535,0.287664,73.4363
131.799,63.5221,37897.8,22768.5,0.600786,0.287543,73.5449
131.899,63.522,37910.6,22785.7,0.601037,0.287422,73.6535
131.999,63.5218,37923.4,22802.9,0.601288,0.287301,73.7622
132.099,63.5216,37936.2,22820.1,0.601539,0.287181,73.871
132.199,63.5215,37949.1,22837.3,0.601789,0.28706,73.9798
132.299,63.5213,37961.9,22854.5,0.602039,0.28694,74.0888
132.399,63.5211,37974.7,22871.8,0.602289,0.28682,74.1978
132.499,63.521,37987.5,22889,0.602539,0.286701,74.3069
132.599,63.5208,38000.3,22906.2,0.602789,0.286581,74.4161
132.699,63.5206,38013.2,22923.4,0.603039,0.286462,74.5254
132.799,63.5204,38026,22940.6,0.603288,0.286343,74.6347
132.899,63.5203,38038.8,22957.8,0.603537,0.286224,74.7442
132.999,63.5201,38051.6,22975,0.603786,0.286105,74.8537
133.099,63.5199,38064.5,22992.2,0.604034,0.285986,74.9633
133.199,63.5197,38077.3,23009.4,0.604283,0.285868,75.073
133.299,63.5195,38090.1,23026.7,0.604531,0.285749,75.1827
133.399,63.5193,38102.9,23043.9,0.604779,0.285631,75.2926
133.499,63.5191,38115.7,23061.1,0.605027,0.285513,75.4025
133.599,63.5189,38128.6,23078.3,0.605275,0.285396,75.5125
133.699,63.5187,38141.4,23095.5,0.605522,0.285278,75.6227
133.799,63.5185,38154.2,23112.7,0.60577,0.285161,75.7328
133.899,63.5183,38167,23129.9,0.606017,0.285043,75.8431
133.999,63.5181,38179.8,23147.1,0.606264,0.284926,75.9534
134.099,63.5179,38192.7,23164.3,0.60651,0.28481,76.0639
134.199,63.5176,38205.5,23181.5,0.606757,0.284693,76.1744
134.299,63.5174,38218.3,23198.6,0.607003,0.284576,76.285
134.399,63.5172,38231.1,23215.8,0.60725,0.28446,76.3956
134.499,63.517,38244,23233,0.607495,0.284344,76.5064
134.599,63.5167,38256.8,23250.2,0.607741,0.284228,76.6172
134.699,63.5165,38269.6,23267.4,0.607987,0.284112,76.7281
134.799,63.5163,38282.4,23284.6,0.608232,0.283996,76.8392
134.899,63.516,38295.2,23301.8,0.608477,0.283881,76.9502
134.999,63.5158,38308.1,23319,0.608722,0.283765,77.0614
135.099,63.5155,38320.9,23336.2,0.608967,0.28365,77.1727
135.199,63.5153,38333.7,23353.3,0.609212,0.283535,77.284
135.299,63.515,38346.5,23370.5,0.609456,0.283421,77.3954
135.399,63.5148,38359.4,23387.7,0.6097,0.283306,77.5069
135.499,63.5145,38372.2,23404.9,0.609944,0.283191,77.6185
135.599,63.5143,38385,23422.1,0.610188,0.283077,77.7301
135.699,63.514,38397.8,23439.2,0.610432,0.282963,77.8419
135.799,63.5137,38410.6,23456.4,0.610675,0.282849,77.9537
135.899,63.5135,38423.5,23473.6,0.610918,0.282735,78.0656
135.999,63.5132,38436.3,23490.8,0.611161,0.282622,78.1776
136.099,63.5129,38449.1,23507.9,0.611404,0.282508,78.2897
136.199,63.5127,38461.9,23525.1,0.611647,0.282395,78.4019
136.299,63.5124,38474.7,23542.3,0.611889,0.282282,78.5141
136.399,63.5121,38487.6,23559.4,0.612131,0.282169,78.6264
136.499,63.5118,38500.4,23576.6,0.612373,0.282056,78.7388
136.599,63.5115,38513.2,23593.8,0.612615,0.281943,78.8513
136.699,63.5112,38526,23610.9,0.612857,0.281831,78.9639
136.799,63.5109,38538.9,23628.1,0.613098,0.281719,79.0765
136.899,63.5106,38551.7,23645.3,0.61334,0.281606,79.1893
136.999,63.5103,38564.5,23662.4,0.613581,0.281494,79.3021
137.099,63.51,38577.3,23679.6,0.613822,0.281383,79.415
137.199,63.5097,38590.1,23696.8,0.614062,0.281271,79.528
137.299,63.5094,38603,23713.9,0.614303,0.281159,79.641
137.399,63.5091,38615.8,23731.1,0.614543,0.281048,79.7542
137.499,63.5088,38628.6,23748.2,0.614783,0.280937,79.8674
137.599,63.5085,38641.4,23765.4,0.615023,0.280826,79.9807
137.699,63.5082,38654.2,23782.5,0.615263,0.280715,80.0941
137.799,63.5078,38667.1,23799.7,0.615502,0.280604,80.2076
137.899,63.5075,38679.9,23816.8,0.615742,0.280494,80.3211
137.999,63.5072,38692.7,23834,0.615981,0.280384,80.4348
138.099,63.5069,38705.5,23851.1,0.61622,0.280273,80.5485
138.199,63.5065,38718.4,23868.3,0.616459,0.280163,80.6623
138.299,63.5062,38731.2,23885.4,0.616697,0.280053,80.7762
138.399,63.5058,38744,23902.6,0.616936,0.279944,80.8902
138.499,63.5055,38756.8,23919.7,0.617174,0.279834,81.0042
138.599,63.5051,38769.6,23936.8,0.617412,0.279725,81.1183
138.699,63.5048,38782.5,23954,0.61765,0.279616,81.2326
138.799,63.5044,38795.3,23971.1,0.617887,0.279506,81.3469
138.899,63.5041,38808.1,23988.3,0.618125,0.279397,81.4612
138.999,63.5037,38820.9,24005.4,0.618362,0.279289,81.5757
139.099,63.5034,38833.8,24022.5,0.618599,0.27918,81.6902
139.199,63.503,38846.6,24039.7,0.618836,0.279072,81.8049
139.299,63.5026,38859.4,24056.8,0.619073,0.278963,81.9196
139.399,63.5023,38872.2,24073.9,0.619309,0.278855,82.0344
139.499,63.5019,38885,24091.1,0.619546,0.278747,82.1493
139.599,63.5015,38897.9,24108.2,0.619782,0.278639,82.2642
139.699,63.5012,38910.7,24125.3,0.620018,0.278532,82.3792
139.799,63.5008,38923.5,24142.4,0.620254,0.278424,82.4944
139.899,63.5004,38936.3,24159.6,0.620489,0.278317,82.6096
139.999,63.5,38949.1,24176.7,0.620724,0.27821,82.7249
140.099,63.4996,38962,24193.8,0.62096,0.278102,82.8402
140.199,63.4992,38974.8,24210.9,0.621195,0.277995,82.9557
140.299,63.4988,38987.6,24228,0.621429,0.277889,83.0712
140.399,63.4984,39000.4,24245.2,0.621664,0.277782,83.1868
140.499,63.498,39013.3,24262.3,0.621898,0.277676,83.3025
140.599,63.4976,39026.1,24279.4,0.622133,0.277569,83.4183
140.699,63.4972,39038.9,24296.5,0.622367,0.277463,83.5342
140.799,63.4968,39051.7,24313.6,0.622601,0.277357,83.6501
140.899,63.4964,39064.5,24330.7,0.622834,0.277251,83.7662
140.999,63.496,39077.4,24347.8,0.623068,0.277146,83.8823
141.099,63.4956,39090.2,24365,0.623301,0.27704,83.9985
141.199,63.4951,39103,24382.1,0.623534,0.276935,84.1147
141.299,63.4947,39115.8,24399.2,0.623767,0.276829,84.2311
141.399,63.4943,39128.6,24416.3,0.624,0.276724,84.3475
141.499,63.4939,39141.5,24433.4,0.624232,0.276619,84.4641
141.599,63.4934,39154.3,24450.5,0.624465,0.276515,84.5807
141.699,63.493,39167.1,24467.6,0.624697,0.27641,84.6974
141.799,63.4925,39179.9,24484.7,0.624929,0.276305,84.8141
141.899,63.4921,39192.8,24501.8,0.625161,0.276201,84.931
141.999,63.4917,39205.6,24518.9,0.625392,0.276097,85.0479
142.099,63.4912,39218.4,24536,0.625624,0.275993,85.1649
142.199,63.4908,39231.2,24553.1,0.625855,0.275889,85.282
142.299,63.4903,39244,24570.2,0.626086,0.275785,85.3992
142.399,63.4899,39256.9,24587.2,0.626317,0.275681,85.5165
142.499,63.4894,39269.7,24604.3,0.626548,0.275578,85.6338
142.6,63.4889,39282.5,24621.4,0.626778,0.275474,85.7513
142.7,63.4885,39295.3,24638.5,0.627008,0.275371,85.8688
142.8,63.488,39308.2,24655.6,0.627239,0.275268,85.9864
142.9,63.4875,39321,24672.7,0.627469,0.275165,86.104
143,63.487,39333.8,24689.8,0.627698,0.275062,86.2218
143.1,63.4866,39346.6,24706.8,0.627928,0.27496,86.3396
143.2,63.4861,39359.4,24723.9,0.628157,0.274857,86.4576
143.3,63.4856,39372.3,24741,0.628386,0.274755,86.5756
143.4,63.4851,39385.1,24758.1,0.628615,0.274653,86.6937
143.5,63.4846,39397.9,24775.1,0.628844,0.274551,86.8118
143.6,63.4841,39410.7,24792.2,0.629073,0.274449,86.9301
143.7,63.4836,39423.5,24809.3,0.629301,0.274347,87.0484
143.8,63.4832,39436.4,24826.4,0.62953,0.274245,87.1668
143.9,63.4827,39449.2,24843.4,0.629758,0.274144,87.2853
144,63.4821,39462,24860.5,0.629986,0.274043,87.4039
144.1,63.4816,39474.8,24877.6,0.630213,0.273941,87.5226
144.2,63.4811,39487.7,24894.6,0.630441,0.27384,87.6413
144.3,63.4806,39500.5,24911.7,0.630668,0.273739,87.7602
144.4,63.4801,39513.3,24928.8,0.630895,0.273639,87.8791
144.5,63.4796,39526.1,24945.8,0.631122,0.273538,87.9981
144.6,63.4791,39538.9,24962.9,0.631349,0.273437,88.1172
144.7,63.4785,39551.8,24979.9,0.631576,0.273337,88.2363
144.8,63.478,39564.6,24997,0.631802,0.273237,88.3556
144.9,63.4775,39577.4,25014,0.632028,0.273137,88.4749
145,63.4769,39590.2,25031.1,0.632255,0.273037,88.5943
145.1,63.4764,39603.1,25048.2,0.63248,0.272937,88.7138
145.2,63.4759,39615.9,25065.2,0.632706,0.272837,88.8334
145.3,63.4753,39628.7,25082.3,0.632932,0.272738,88.953
145.4,63.4748,39641.5,25099.3,0.633157,0.272638,89.0727
145.5,63.4742,39654.3,25116.4,0.633382,0.272539,89.1926
145.6,63.4737,39667.2,25133.4,0.633607,0.27244,89.3125
145.7,63.4731,39680,25150.4,0.633832,0.272341,89.4324
145.8,63.4726,39692.8,25167.5,0.634057,0.272242,89.5525
145.9,63.472,39705.6,25184.5,0.634281,0.272143,89.6727
146,63.4715,39718.4,25201.6,0.634505,0.272045,89.7929
146.1,63.4709,39731.3,25218.6,0.634729,0.271946,89.9132
146.2,63.4703,39744.1,25235.6,0.634953,0.271848,90.0336
146.3,63.4697,39756.9,25252.7,0.635177,0.27175,90.1541
146.4,63.4692,39769.7,25269.7,0.6354,0.271652,90.2746
146.5,63.4686,39782.6,25286.7,0.635624,0.271554,90.3953
146.6,63.468,39795.4,25303.8,0.635847,0.271456,90.516
146.7,63.4674,39808.2,25320.8,0.63607,0.271358,90.6368
146.8,63.4668,39821,25337.8,0.636293,0.271261,90.7577
146.9,63.4663,39833.8,25354.8,0.636515,0.271163,90.8787
147,63.4657,39846.7,25371.9,0.636738,0.271066,90.9997
147.1,63.4651,39859.5,25388.9,0.63696,0.270969,91.1209
147.2,63.4645,39872.3,25405.9,0.637182,0.270872,91.2421
147.3,63.4639,39885.1,25422.9,0.637404,0.270775,91.3634
147.4,63.4633,39898,25440,0.637626,0.270678,91.4848
147.5,63.4627,39910.8,25457,0.637847,0.270582,91.6062
147.6,63.462,39923.6,25474,0.638068,0.270485,91.7278
147.7,63.4614,39936.4,25491,0.63829,0.270389,91.8494
147.8,63.4608,39949.2,25508,0.638511,0.270293,91.9711
147.9,63.4602,39962.1,25525,0.638731,0.270197,92.0929
148,63.4596,39974.9,25542,0.638952,0.270101,92.2148
148.1,63.4589,39987.7,25559,0.639172,0.270005,92.3368
148.2,63.4583,40000.5,25576,0.639393,0.269909,92.4588
148.3,63.4577,40013.3,25593,0.639613,0.269814,92.5809
148.4,63.4571,40026.2,25610.1,0.639833,0.269718,92.7031
148.5,63.4564,40039,25627.1,0.640052,0.269623,92.8254
148.6,63.4558,40051.8,25644.1,0.640272,0.269528,92.9478
148.7,63.4551,40064.6,25661,0.640491,0.269433,93.0703
148.8,63.4545,40077.5,25678,0.64071,0.269338,93.1928
148.9,63.4538,40090.3,25695,0.64093,0.269243,93.3154
149,63.4532,40103.1,25712,0.641148,0.269148,93.4381
149.1,63.4525,40115.9,25729,0.641367,0.269054,93.5609
149.2,63.4519,40128.7,25746,0.641585,0.26896,93.6838
149.3,63.4512,40141.6,25763,0.641804,0.268865,93.8067
149.4,63.4506,40154.4,25780,0.642022,0.268771,93.9297
149.5,63.4499,40167.2,25797,0.64224,0.268677,94.0529
149.6,63.4492,40180,25814,0.642458,0.268583,94.1761
149.7,63.4485,40192.9,25830.9,0.642675,0.268489,94.2993
149.8,63.4479,40205.7,25847.9,0.642892,0.268396,94.4227
149.9,63.4472,40218.5,25864.9,0.64311,0.268302,94.5461
150,63.4465,40231.3,25881.9,0.643327,0.268209,94.6697
150.1,63.4458,40244.1,25898.9,0.643544,0.268116,94.7933
150.2,63.4451,40257,25915.8,0.64376,0.268022,94.917
150.3,63.4444,40269.8,25932.8,0.643977,0.267929,95.0407
150.4,63.4437,40282.6,25949.8,0.644193,0.267836,95.1646
150.5,63.443,40295.4,25966.7,0.644409,0.267744,95.2885
150.6,63.4423,40308.2,25983.7,0.644625,0.267651,95.4126
150.7,63.4416,40321.1,26000.7,0.644841,0.267559,95.5367
150.8,63.4409,40333.9,26017.6,0.645057,0.267466,95.6608
150.9,63.4402,40346.7,26034.6,0.645272,0.267374,95.7851
151,63.4395,40359.5,26051.6,0.645487,0.267282,95.9095
151.1,63.4388,40372.4,26068.5,0.645703,0.26719,96.0339
151.2,63.4381,40385.2,26085.5,0.645917,0.267098,96.1584
151.3,63.4374,40398,26102.4,0.646132,0.267006,96.283
151.4,63.4366,40410.8,26119.4,0.646347,0.266914,96.4077
151.5,63.4359,40423.6,26136.4,0.646561,0.266823,96.5324
151.6,63.4352,40436.5,26153.3,0.646775,0.266731,96.6573
151.7,63.4344,40449.3,26170.3,0.646989,0.26664,96.7822
151.8,63.4337,40462.1,26187.2,0.647203,0.266549,96.9072
151.9,63.433,40474.9,26204.2,0.647417,0.266458,97.0323
152,63.4322,40487.8,26221.1,0.64763,0.266367,97.1575
152.1,63.4315,40500.6,26238,0.647844,0.266276,97.2827
152.2,63.4307,40513.4,26255,0.648057,0.266185,97.4081
152.3,63.43,40526.2,26271.9,0.64827,0.266094,97.5335
152.4,63.4292,40539,26288.9,0.648483,0.266004,97.659
152.5,63.4285,40551.9,26305.8,0.648695,0.265914,97.7846
152.6,63.4277,40564.7,26322.7,0.648908,0.265823,97.9103
152.7,63.427,40577.5,26339.7,0.64912,0.265733,98.036
152.8,63.4262,40590.3,26356.6,0.649332,0.265643,98.1618
152.9,63.4254,40603.1,26373.5,0.649544,0.265553,98.2878
153,63.4246,40616,26390.5,0.649756,0.265464,98.4137
153.1,63.4239,40628.8,26407.4,0.649967,0.265374,98.5398
153.2,63.4231,40641.6,26424.3,0.650179,0.265284,98.666
153.3,63.4223,40654.4,26441.2,0.65039,0.265195,98.7922
153.4,63.4215,40667.2,26458.2,0.650601,0.265106,98.9186
153.5,63.4207,40680.1,26475.1,0.650812,0.265016,99.045
153.6,63.4199,40692.9,26492,0.651023,0.264927,99.1715
153.7,63.4192,40705.7,26508.9,0.651233,0.264838,99.298
153.8,63.4184,40718.5,26525.8,0.651443,0.26475,99.4247
153.9,63.4176,40731.4,26542.7,0.651654,0.264661,99.5514
154,63.4168,40744.2,26559.6,0.651864,0.264572,99.6783
154.1,63.4159,40757,26576.6,0.652074,0.264484,99.8052
154.2,63.4151,40769.8,26593.5,0.652283,0.264395,99.9322
154.3,63.4143,40782.6,26610.4,0.652493,0.264307,100.059
154.4,63.4135,40795.5,26627.3,0.652702,0.264219,100.186
154.5,63.4127,40808.3,26644.2,0.652911,0.264131,100.314
154.6,63.4119,40821.1,26661.1,0.65312,0.264043,100.441
154.7,63.411,40833.9,26678,0.653329,0.263955,100.568
154.8,63.4102,40846.8,26694.9,0.653537,0.263867,100.696
154.9,63.4094,40859.6,26711.8,0.653746,0.26378,100.823
155,63.4086,40872.4,26728.7,0.653954,0.263692,100.951
155.1,63.4077,40885.2,26745.6,0.654162,0.263605,101.079
155.2,63.4069,40898,26762.5,0.65437,0.263518,101.207
155.3,63.406,40910.9,26779.3,0.654578,0.263431,101.334
155.4,63.4052,40923.7,26796.2,0.654785,0.263344,101.462
155.5,63.4044,40936.5,26813.1,0.654993,0.263257,101.59
155.6,63.4035,40949.3,26830,0.6552,0.26317,101.719
155.7,63.4026,40962.1,26846.9,0.655407,0.263083,101.847
155.8,63.4018,40975,26863.8,0.655614,0.262997,101.975
155.9,63.4009,40987.8,26880.6,0.655821,0.26291,102.104
156,63.4001,41000.6,26897.5,0.656027,0.262824,102.232
156.1,63.3992,41013.4,26914.4,0.656234,0.262738,102.361
156.2,63.3983,41026.3,26931.3,0.65644,0.262652,102.489
156.3,63.3975,41039.1,26948.1,0.656646,0.262566,102.618
156.4,63.3966,41051.9,26965,0.656852,0.26248,102.747
156.5,63.3957,41064.7,26981.9,0.657057,0.262394,102.876
156.6,63.3948,41077.5,26998.7,0.657263,0.262308,103.005
156.7,63.3939,41090.4,27015.6,0.657468,0.262223,103.134
156.8,63.393,41103.2,27032.5,0.657673,0.262137,103.263
156.9,63.3922,41116,27049.3,0.657878,0.262052,103.392
157,63.3913,41128.8,27066.2,0.658083,0.261966,103.521
157.1,63.3904,41141.7,27083,0.658288,0.261881,103.651
157.2,63.3895,41154.5,27099.9,0.658492,0.261796,103.78
157.3,63.3886,41167.3,27116.8,0.658697,0.261711,103.91
157.4,63.3877,41180.1,27133.6,0.658901,0.261626,104.039
157.5,63.3867,41192.9,27150.5,0.659105,0.261542,104.169
157.6,63.3858,41205.8,27167.3,0.659308,0.261457,104.299
157.7,63.3849,41218.6,27184.2,0.659512,0.261373,104.429
157.8,63.384,41231.4,27201,0.659716,0.261288,104.559
157.9,63.3831,41244.2,27217.8,0.659919,0.261204,104.689
158,63.3821,41257,27234.7,0.660122,0.26112,104.819
158.1,63.3812,41269.9,27251.5,0.660325,0.261036,104.949
158.2,63.3803,41282.7,27268.4,0.660528,0.260952,105.079
158.3,63.3794,41295.5,27285.2,0.66073,0.260868,105.21
158.4,63.3784,41308.3,27302,0.660933,0.260784,105.34
158.5,63.3775,41321.2,27318.9,0.661135,0.260701,105.47
158.6,63.3765,41334,27335.7,0.661337,0.260617,105.601
158.7,63.3756,41346.8,27352.5,0.661539,0.260534,105.732
158.8,63.3746,41359.6,27369.3,0.661741,0.26045,105.863
158.9,63.3737,41372.4,27386.2,0.661942,0.260367,105.993
159.001,63.3727,41385.3,27403,0.662144,0.260284,106.124
159.101,63.3718,41398.1,27419.8,0.662345,0.260201,106.255
159.201,63.3708,41410.9,27436.6,0.662546,0.260118,106.386
159.301,63.3699,41423.7,27453.5,0.662747,0.260035,106.518
159.401,63.3689,41436.6,27470.3,0.662948,0.259952,106.649
159.501,63.3679,41449.4,27487.1,0.663148,0.25987,106.78
159.601,63.3669,41462.2,27503.9,0.663349,0.259787,106.912
159.701,63.366,41475,27520.7,0.663549,0.259705,107.043
159.801,63.365,41487.8,27537.5,0.663749,0.259623,107.175
159.901,63.364,41500.7,27554.3,0.663949,0.25954,107.307
160.001,63.363,41513.5,27571.1,0.664149,0.259458,107.438
160.101,63.362,41526.3,27587.9,0.664348,0.259376,107.57
160.201,63.361,41539.1,27604.7,0.664548,0.259294,107.702
160.301,63.36,41551.9,27621.5,0.664747,0.259213,107.834
160.401,63.359,41564.8,27638.3,0.664946,0.259131,107.966
160.501,63.358,41577.6,27655.1,0.665145,0.259049,108.098
160.601,63.357,41590.4,27671.9,0.665343,0.258968,108.231
160.701,63.356,41603.2,27688.7,0.665542,0.258887,108.363
160.801,63.355,41616.1,27705.5,0.66574,0.258805,108.495
160.901,63.354,41628.9,27722.3,0.665938,0.258724,108.628
161.001,63.353,41641.7,27739.1,0.666137,0.258643,108.76
161.101,63.352,41654.5,27755.8,0.666334,0.258562,108.893
161.201,63.3509,41667.3,27772.6,0.666532,0.258481,109.026
161.301,63.3499,41680.2,27789.4,0.66673,0.2584,109.159
161.401,63.3489,41693,27806.2,0.666927,0.25832,109.292
161.501,63.3478,41705.8,27823,0.667124,0.258239,109.425
161.601,63.3468,41718.6,27839.7,0.667321,0.258159,109.558
161.701,63.3458,41731.4,27856.5,0.667518,0.258078,109.691
161.801,63.3447,41744.3,27873.3,0.667715,0.257998,109.824
161.901,63.3437,41757.1,27890,0.667911,0.257918,109.957
162.001,63.3426,41769.9,27906.8,0.668108,0.257838,110.091
162.101,63.3416,41782.7,27923.6,0.668304,0.257758,110.224
162.201,63.3405,41795.6,27940.3,0.6685,0.257678,110.358
162.301,63.3395,41808.4,27957.1,0.668696,0.257598,110.492
162.401,63.3384,41821.2,27973.8,0.668891,0.257519,110.625
162.501,63.3374,41834,27990.6,0.669087,0.257439,110.759
162.601,63.3363,41846.8,28007.4,0.669282,0.25736,110.893
162.701,63.3352,41859.7,28024.1,0.669478,0.25728,111.027
162.801,63.3341,41872.5,28040.9,0.669673,0.257201,111.161
162.901,63.3331,41885.3,28057.6,0.669868,0.257122,111.295
163.001,63.332,41898.1,28074.4,0.670062,0.257043,111.43
163.101,63.3309,41911,28091.1,0.670257,0.256964,111.564
163.201,63.3298,41923.8,28107.8,0.670451,0.256885,111.698
163.301,63.3287,41936.6,28124.6,0.670645,0.256806,111.833
163.401,63.3276,41949.4,28141.3,0.670839,0.256727,111.967
163.501,63.3265,41962.2,28158.1,0.671033,0.256649,112.102
163.601,63.3254,41975.1,28174.8,0.671227,0.25657,112.237
163.701,63.3243,41987.9,28191.5,0.67142,0.256492,112.371
163.801,63.3232,42000.7,28208.3,0.671614,0.256413,112.506
163.901,63.3221,42013.5,28225,0.671807,0.256335,112.641
164.001,63.321,42026.3,28241.7,0.672,0.256257,112.776
164.101,63.3199,42039.2,28258.4,0.672193,0.256179,112.912
164.201,63.3188,42052,28275.2,0.672386,0.256101,113.047
164.301,63.3177,42064.8,28291.9,0.672578,0.256023,113.182
164.401,63.3166,42077.6,28308.6,0.672771,0.255945,113.317
164.501,63.3154,42090.5,28325.3,0.672963,0.255868,113.453
164.601,63.3143,42103.3,28342,0.673155,0.25579,113.589
164.701,63.3132,42116.1,28358.7,0.673347,0.255713,113.724
164.801,63.312,42128.9,28375.4,0.673538,0.255635,113.86
164.901,63.3109,42141.7,28392.2,0.67373,0.255558,113.996
165.001,63.3097,42154.6,28408.9,0.673921,0.255481,114.132
