Q	H	P	Ph	ni	e	dHu
126.599	104.2	52128.3	35875.1	0.688208	0.41176	68.0106
126.699	104.198	52149.7	35902.9	0.688459	0.411604	68.1149
126.799	104.197	52171.1	35930.7	0.688709	0.411449	68.2193
126.899	104.195	52192.6	35958.5	0.688959	0.411293	68.3238
126.999	104.194	52214	35986.4	0.689209	0.411138	68.4283
127.099	104.192	52235.4	36014.2	0.689458	0.410983	68.533
127.199	104.191	52256.9	36042	0.689708	0.410829	68.6377
127.299	104.189	52278.3	36069.8	0.689957	0.410674	68.7426
127.399	104.188	52299.7	36097.5	0.690205	0.41052	68.8475
127.499	104.186	52321.1	36125.3	0.690454	0.410366	68.9524
127.599	104.184	52342.6	36153.1	0.690702	0.410213	69.0575
127.699	104.183	52364	36180.9	0.69095	0.410059	69.1626
127.799	104.181	52385.4	36208.7	0.691197	0.409906	69.2679
127.899	104.18	52406.8	36236.4	0.691444	0.409753	69.3732
127.999	104.178	52428.3	36264.2	0.691692	0.4096	69.4786
128.099	104.176	52449.7	36291.9	0.691938	0.409448	69.5841
128.199	104.175	52471.1	36319.7	0.692185	0.409296	69.6896
128.299	104.173	52492.6	36347.5	0.692431	0.409144	69.7953
128.399	104.171	52514	36375.2	0.692677	0.408992	69.901
128.499	104.17	52535.4	36403	0.692922	0.40884	70.0068
128.599	104.168	52556.9	36430.7	0.693167	0.408689	70.1127
128.699	104.166	52578.3	36458.4	0.693412	0.408538	70.2187
128.799	104.165	52599.7	36486.2	0.693657	0.408387	70.3247
128.899	104.163	52621.1	36513.9	0.693901	0.408237	70.4309
128.999	104.161	52642.6	36541.6	0.694146	0.408086	70.5371
129.099	104.159	52664	36569.3	0.694389	0.407936	70.6434
129.199	104.158	52685.4	36597	0.694633	0.407786	70.7498
129.299	104.156	52706.9	36624.7	0.694876	0.407636	70.8563
129.399	104.154	52728.3	36652.4	0.695119	0.407487	70.9628
129.499	104.152	52749.7	36680.1	0.695362	0.407338	71.0695
129.599	104.15	52771.2	36707.8	0.695604	0.407189	71.1762
129.699	104.149	52792.6	36735.5	0.695846	0.40704	71.283
129.799	104.147	52814	36763.2	0.696088	0.406892	71.3899
129.899	104.145	52835.4	36790.9	0.69633	0.406743	71.4968
129.999	104.143	52856.9	36818.6	0.696571	0.406595	71.6039
130.099	104.141	52878.3	36846.2	0.696812	0.406447	71.711
130.199	104.139	52899.7	36873.9	0.697053	0.4063	71.8182
130.299	104.138	52921.2	36901.6	0.697293	0.406152	71.9255
130.399	104.136	52942.6	36929.2	0.697533	0.406005	72.0329
130.499	104.134	52964	36956.9	0.697773	0.405858	72.1404
130.599	104.132	52985.5	36984.5	0.698013	0.405712	72.2479
130.699	104.13	53006.9	37012.2	0.698252	0.405565	72.3556
130.799	104.128	53028.3	37039.8	0.698491	0.405419	72.4633
130.899	104.126	53049.7	37067.4	0.698729	0.405273	72.5711
130.999	104.124	53071.2	37095	0.698968	0.405127	72.6789
131.099	104.122	53092.6	37122.7	0.699206	0.404982	72.7869
131.199	104.12	53114	37150.3	0.699444	0.404836	72.8949
131.299	104.118	53135.5	37177.9	0.699681	0.404691	73.003
131.399	104.116	53156.9	37205.5	0.699919	0.404546	73.1112
131.499	104.114	53178.3	37233.1	0.700156	0.404401	73.2195
131.599	104.112	53199.8	37260.7	0.700392	0.404257	73.3279
131.699	104.11	53221.2	37288.3	0.700629	0.404113	73.4363
131.799	104.108	53242.6	37315.9	0.700865	0.403969	73.5449
131.899	104.106	53264	37343.4	0.701101	0.403825	73.6535
131.999	104.104	53285.5	37371	0.701336	0.403681	73.7622
132.099	104.102	53306.9	37398.6	0.701571	0.403538	73.871
132.199	104.1	53328.3	37426.2	0.701806	0.403395	73.9798
132.299	104.098	53349.8	37453.7	0.702041	0.403252	74.0888
132.399	104.096	53371.2	37481.3	0.702275	0.403109	74.1978
132.499	104.094	53392.6	37508.8	0.702509	0.402967	74.3069
132.599	104.091	53414	37536.4	0.702743	0.402824	74.4161
132.699	104.089	53435.5	37563.9	0.702977	0.402682	74.5254
132.799	104.087	53456.9	37591.4	0.70321	0.40254	74.6347
132.899	104.085	53478.3	37619	0.703443	0.402399	74.7442
132.999	104.083	53499.8	37646.5	0.703676	0.402257	74.8537
133.099	104.081	53521.2	37674	0.703908	0.402116	74.9633
133.199	104.078	53542.6	37701.5	0.70414	0.401975	75.073
133.299	104.076	53564.1	37729	0.704372	0.401834	75.1827
133.399	104.074	53585.5	37756.5	0.704603	0.401694	75.2926
133.499	104.072	53606.9	37784	0.704834	0.401553	75.4025
133.599	104.07	53628.3	37811.5	0.705065	0.401413	75.5125
133.699	104.067	53649.8	37839	0.705296	0.401273	75.6227
133.799	104.065	53671.2	37866.5	0.705526	0.401133	75.7328
133.899	104.063	53692.6	37893.9	0.705757	0.400994	75.8431
133.999	104.06	53714.1	37921.4	0.705986	0.400854	75.9534
134.099	104.058	53735.5	37948.9	0.706216	0.400715	76.0639
134.199	104.056	53756.9	37976.3	0.706445	0.400576	76.1744
134.299	104.054	53778.4	38003.8	0.706674	0.400438	76.285
134.399	104.051	53799.8	38031.2	0.706903	0.400299	76.3956
134.499	104.049	53821.2	38058.6	0.707131	0.400161	76.5064
134.599	104.046	53842.6	38086.1	0.707359	0.400023	76.6172
134.699	104.044	53864.1	38113.5	0.707587	0.399885	76.7281
134.799	104.042	53885.5	38140.9	0.707814	0.399747	76.8392
134.899	104.039	53906.9	38168.3	0.708041	0.39961	76.9502
134.999	104.037	53928.4	38195.8	0.708268	0.399472	77.0614
135.099	104.034	53949.8	38223.2	0.708495	0.399335	77.1727
135.199	104.032	53971.2	38250.6	0.708721	0.399198	77.284
135.299	104.03	53992.7	38277.9	0.708947	0.399062	77.3954
135.399	104.027	54014.1	38305.3	0.709173	0.398925	77.5069
135.499	104.025	54035.5	38332.7	0.709399	0.398789	77.6185
135.599	104.022	54056.9	38360.1	0.709624	0.398653	77.7301
135.699	104.02	54078.4	38387.5	0.709849	0.398517	77.8419
135.799	104.017	54099.8	38414.8	0.710073	0.398381	77.9537
135.899	104.015	54121.2	38442.2	0.710297	0.398246	78.0656
135.999	104.012	54142.7	38469.5	0.710522	0.39811	78.1776
136.099	104.01	54164.1	38496.9	0.710745	0.397975	78.2897
136.199	104.007	54185.5	38524.2	0.710969	0.397841	78.4019
136.299	104.004	54207	38551.5	0.711192	0.397706	78.5141
136.399	104.002	54228.4	38578.9	0.711415	0.397571	78.6264
136.499	103.999	54249.8	38606.2	0.711637	0.397437	78.7388
136.599	103.997	54271.2	38633.5	0.71186	0.397303	78.8513
136.699	103.994	54292.7	38660.8	0.712082	0.397169	78.9639
136.799	103.991	54314.1	38688.1	0.712303	0.397035	79.0765
136.899	103.989	54335.5	38715.4	0.712525	0.396902	79.1893
136.999	103.986	54357	38742.7	0.712746	0.396769	79.3021
137.099	103.983	54378.4	38770	0.712967	0.396636	79.415
137.199	103.981	54399.8	38797.3	0.713187	0.396503	79.528
137.299	103.978	54421.3	38824.5	0.713408	0.39637	79.641
137.399	103.975	54442.7	38851.8	0.713628	0.396237	79.7542
137.499	103.973	54464.1	38879.1	0.713847	0.396105	79.8674
137.599	103.97	54485.5	38906.3	0.714067	0.395973	79.9807
137.699	103.967	54507	38933.6	0.714286	0.395841	80.0941
137.799	103.964	54528.4	38960.8	0.714505	0.395709	80.2076
137.899	103.961	54549.8	38988	0.714723	0.395578	80.3211
137.999	103.959	54571.3	39015.2	0.714941	0.395446	80.4348
138.099	103.956	54592.7	39042.5	0.715159	0.395315	80.5485
138.199	103.953	54614.1	39069.7	0.715377	0.395184	80.6623
138.299	103.95	54635.6	39096.9	0.715594	0.395053	80.7762
138.399	103.947	54657	39124.1	0.715811	0.394923	80.8902
138.499	103.945	54678.4	39151.3	0.716028	0.394792	81.0042
138.599	103.942	54699.8	39178.5	0.716245	0.394662	81.1183
138.699	103.939	54721.3	39205.7	0.716461	0.394532	81.2326
138.799	103.936	54742.7	39232.8	0.716677	0.394402	81.3469
138.899	103.933	54764.1	39260	0.716893	0.394272	81.4612
138.999	103.93	54785.6	39287.2	0.717108	0.394143	81.5757
139.099	103.927	54807	39314.3	0.717323	0.394013	81.6902
139.199	103.924	54828.4	39341.5	0.717538	0.393884	81.8049
139.299	103.921	54849.9	39368.6	0.717752	0.393755	81.9196
139.399	103.918	54871.3	39395.7	0.717966	0.393627	82.0344
139.499	103.915	54892.7	39422.9	0.71818	0.393498	82.1493
139.599	103.912	54914.1	39450	0.718394	0.39337	82.2642
139.699	103.909	54935.6	39477.1	0.718607	0.393241	82.3792
139.799	103.906	54957	39504.2	0.71882	0.393113	82.4944
139.899	103.903	54978.4	39531.3	0.719033	0.392986	82.6096
139.999	103.9	54999.9	39558.4	0.719245	0.392858	82.7249
140.099	103.897	55021.3	39585.5	0.719458	0.392731	82.8402
140.199	103.894	55042.7	39612.6	0.71967	0.392603	82.9557
140.299	103.891	55064.1	39639.6	0.719881	0.392476	83.0712
140.399	103.888	55085.6	39666.7	0.720092	0.392349	83.1868
140.499	103.885	55107	39693.8	0.720303	0.392222	83.3025
140.599	103.881	55128.4	39720.8	0.720514	0.392096	83.4183
140.699	103.878	55149.9	39747.9	0.720724	0.391969	83.5342
140.799	103.875	55171.3	39774.9	0.720935	0.391843	83.6501
140.899	103.872	55192.7	39801.9	0.721144	0.391717	83.7662
140.999	103.869	55214.2	39828.9	0.721354	0.391591	83.8823
141.099	103.865	55235.6	39856	0.721563	0.391466	83.9985
141.199	103.862	55257	39883	0.721772	0.39134	84.1147
141.299	103.859	55278.4	39910	0.721981	0.391215	84.2311
141.399	103.856	55299.9	39937	0.722189	0.39109	84.3475
141.499	103.852	55321.3	39964	0.722397	0.390965	84.4641
141.599	103.849	55342.7	39990.9	0.722605	0.39084	84.5807
141.699	103.846	55364.2	40017.9	0.722812	0.390715	84.6974
141.799	103.843	55385.6	40044.9	0.72302	0.390591	84.8141
141.899	103.839	55407	40071.8	0.723227	0.390467	84.931
141.999	103.836	55428.5	40098.8	0.723433	0.390343	85.0479
142.099	103.833	55449.9	40125.7	0.723639	0.390219	85.1649
142.199	103.829	55471.3	40152.7	0.723845	0.390095	85.282
142.299	103.826	55492.8	40179.6	0.724051	0.389972	85.3992
142.399	103.822	55514.2	40206.5	0.724257	0.389848	85.5165
142.499	103.819	55535.6	40233.4	0.724462	0.389725	85.6338
142.6	103.816	55557	40260.3	0.724667	0.389602	85.7513
142.7	103.812	55578.5	40287.2	0.724871	0.389479	85.8688
142.8	103.809	55599.9	40314.1	0.725076	0.389356	85.9864
142.9	103.805	55621.3	40341	0.72528	0.389234	86.104
143	103.802	55642.8	40367.9	0.725483	0.389111	86.2218
143.1	103.798	55664.2	40394.8	0.725687	0.388989	86.3396
143.2	103.795	55685.6	40421.6	0.72589	0.388867	86.4576
143.3	103.791	55707	40448.5	0.726093	0.388745	86.5756
143.4	103.788	55728.5	40475.3	0.726295	0.388624	86.6937
143.5	103.784	55749.9	40502.2	0.726497	0.388502	86.8118
143.6	103.78	55771.3	40529	0.726699	0.388381	86.9301
143.7	103.777	55792.8	40555.8	0.726901	0.38826	87.0484
143.8	103.773	55814.2	40582.6	0.727102	0.388139	87.1668
143.9	103.77	55835.6	40609.4	0.727303	0.388018	87.2853
144	103.766	55857.1	40636.2	0.727504	0.387897	87.4039
144.1	103.762	55878.5	40663	0.727705	0.387777	87.5226
144.2	103.759	55899.9	40689.8	0.727905	0.387657	87.6413
144.3	103.755	55921.3	40716.6	0.728105	0.387536	87.7602
144.4	103.751	55942.8	40743.4	0.728304	0.387416	87.8791
144.5	103.748	55964.2	40770.1	0.728503	0.387297	87.9981
144.6	103.744	55985.6	40796.9	0.728702	0.387177	88.1172
144.7	103.74	56007.1	40823.6	0.728901	0.387057	88.2363
144.8	103.736	56028.5	40850.4	0.7291	0.386938	88.3556
144.9	103.733	56049.9	40877.1	0.729298	0.386819	88.4749
145	103.729	56071.4	40903.8	0.729496	0.3867	88.5943
145.1	103.725	56092.8	40930.5	0.729693	0.386581	88.7138
145.2	103.721	56114.2	40957.2	0.72989	0.386462	88.8334
145.3	103.717	56135.6	40983.9	0.730087	0.386344	88.953
145.4	103.714	56157.1	41010.6	0.730284	0.386226	89.0727
145.5	103.71	56178.5	41037.3	0.73048	0.386107	89.1926
145.6	103.706	56199.9	41064	0.730676	0.385989	89.3125
145.7	103.702	56221.4	41090.6	0.730872	0.385872	89.4324
145.8	103.698	56242.8	41117.3	0.731067	0.385754	89.5525
145.9	103.694	56264.2	41143.9	0.731263	0.385636	89.6727
146	103.69	56285.7	41170.6	0.731457	0.385519	89.7929
146.1	103.686	56307.1	41197.2	0.731652	0.385402	89.9132
146.2	103.682	56328.5	41223.8	0.731846	0.385285	90.0336
146.3	103.678	56349.9	41250.4	0.73204	0.385168	90.1541
146.4	103.674	56371.4	41277	0.732234	0.385051	90.2746
146.5	103.67	56392.8	41303.6	0.732427	0.384935	90.3953
146.6	103.666	56414.2	41330.2	0.732621	0.384818	90.516
146.7	103.662	56435.7	41356.8	0.732813	0.384702	90.6368
146.8	103.658	56457.1	41383.4	0.733006	0.384586	90.7577
146.9	103.654	56478.5	41409.9	0.733198	0.38447	90.8787
147	103.65	56500	41436.5	0.73339	0.384354	90.9997
147.1	103.646	56521.4	41463	0.733582	0.384238	91.1209
147.2	103.642	56542.8	41489.6	0.733773	0.384123	91.2421
147.3	103.638	56564.2	41516.1	0.733964	0.384008	91.3634
147.4	103.633	56585.7	41542.6	0.734155	0.383892	91.4848
147.5	103.629	56607.1	41569.1	0.734345	0.383777	91.6062
147.6	103.625	56628.5	41595.7	0.734535	0.383663	91.7278
147.7	103.621	56650	41622.1	0.734725	0.383548	91.8494
147.8	103.617	56671.4	41648.6	0.734915	0.383433	91.9711
147.9	103.612	56692.8	41675.1	0.735104	0.383319	92.0929
148	103.608	56714.2	41701.6	0.735293	0.383205	92.2148
148.1	103.604	56735.7	41728	0.735482	0.383091	92.3368
148.2	103.6	56757.1	41754.5	0.73567	0.382977	92.4588
148.3	103.595	56778.5	41780.9	0.735858	0.382863	92.5809
148.4	103.591	56800	41807.4	0.736046	0.382749	92.7031
148.5	103.587	56821.4	41833.8	0.736233	0.382636	92.8254
148.6	103.582	56842.8	41860.2	0.73642	0.382523	92.9478
148.7	103.578	56864.3	41886.6	0.736607	0.38241	93.0703
148.8	103.574	56885.7	41913	0.736794	0.382297	93.1928
148.9	103.569	56907.1	41939.4	0.73698	0.382184	93.3154
149	103.565	56928.5	41965.8	0.737166	0.382071	93.4381
149.1	103.56	56950	41992.2	0.737352	0.381959	93.5609
149.2	103.556	56971.4	42018.5	0.737537	0.381846	93.6838
149.3	103.552	56992.8	42044.9	0.737722	0.381734	93.8067
149.4	103.547	57014.3	42071.2	0.737907	0.381622	93.9297
149.5	103.543	57035.7	42097.6	0.738091	0.38151	94.0529
149.6	103.538	57057.1	42123.9	0.738276	0.381398	94.1761
149.7	103.534	57078.6	42150.2	0.738459	0.381286	94.2993
149.8	103.529	57100	42176.5	0.738643	0.381175	94.4227
149.9	103.524	57121.4	42202.8	0.738826	0.381064	94.5461
150	103.52	57142.8	42229.1	0.739009	0.380952	94.6697
150.1	103.515	57164.3	42255.4	0.739192	0.380841	94.7933
150.2	103.511	57185.7	42281.6	0.739374	0.380731	94.917
150.3	103.506	57207.1	42307.9	0.739557	0.38062	95.0407
150.4	103.501	57228.6	42334.2	0.739738	0.380509	95.1646
150.5	103.497	57250	42360.4	0.73992	0.380399	95.2885
150.6	103.492	57271.4	42386.6	0.740101	0.380288	95.4126
150.7	103.487	57292.9	42412.9	0.740282	0.380178	95.5367
150.8	103.483	57314.3	42439.1	0.740462	0.380068	95.6608
150.9	103.478	57335.7	42465.3	0.740643	0.379958	95.7851
151	103.473	57357.1	42491.5	0.740823	0.379849	95.9095
151.1	103.468	57378.6	42517.7	0.741002	0.379739	96.0339
151.2	103.464	57400	42543.8	0.741182	0.37963	96.1584
151.3	103.459	57421.4	42570	0.741361	0.37952	96.283
151.4	103.454	57442.9	42596.2	0.74154	0.379411	96.4077
151.5	103.449	57464.3	42622.3	0.741718	0.379302	96.5324
151.6	103.444	57485.7	42648.5	0.741897	0.379193	96.6573
151.7	103.44	57507.2	42674.6	0.742074	0.379085	96.7822
151.8	103.435	57528.6	42700.7	0.742252	0.378976	96.9072
151.9	103.43	57550	42726.8	0.742429	0.378868	97.0323
152	103.425	57571.4	42752.9	0.742606	0.378759	97.1575
152.1	103.42	57592.9	42779	0.742783	0.378651	97.2827
152.2	103.415	57614.3	42805.1	0.742959	0.378543	97.4081
152.3	103.41	57635.7	42831.2	0.743136	0.378435	97.5335
152.4	103.405	57657.2	42857.2	0.743311	0.378328	97.659
152.5	103.4	57678.6	42883.3	0.743487	0.37822	97.7846
152.6	103.395	57700	42909.3	0.743662	0.378113	97.9103
152.7	103.39	57721.5	42935.3	0.743837	0.378005	98.036
152.8	103.385	57742.9	42961.4	0.744011	0.377898	98.1618
152.9	103.38	57764.3	42987.4	0.744186	0.377791	98.2878
153	103.375	57785.7	43013.4	0.74436	0.377684	98.4137
153.1	103.37	57807.2	43039.4	0.744533	0.377578	98.5398
153.2	103.365	57828.6	43065.4	0.744707	0.377471	98.666
153.3	103.359	57850	43091.3	0.74488	0.377365	98.7922
153.4	103.354	57871.5	43117.3	0.745053	0.377258	98.9186
153.5	103.349	57892.9	43143.2	0.745225	0.377152	99.045
153.6	103.344	57914.3	43169.2	0.745397	0.377046	99.1715
153.7	103.339	57935.8	43195.1	0.745569	0.37694	99.298
153.8	103.334	57957.2	43221	0.745741	0.376834	99.4247
153.9	103.328	57978.6	43246.9	0.745912	0.376729	99.5514
154	103.323	58000	43272.8	0.746083	0.376623	99.6783
154.1	103.318	58021.5	43298.7	0.746254	0.376518	99.8052
154.2	103.312	58042.9	43324.6	0.746424	0.376413	99.9322
154.3	103.307	58064.3	43350.5	0.746594	0.376308	100.059
154.4	103.302	58085.8	43376.3	0.746764	0.376203	100.186
154.5	103.296	58107.2	43402.2	0.746933	0.376098	100.314
154.6	103.291	58128.6	43428	0.747102	0.375993	100.441
154.7	103.286	58150.1	43453.9	0.747271	0.375889	100.568
154.8	103.28	58171.5	43479.7	0.74744	0.375784	100.696
154.9	103.275	58192.9	43505.5	0.747608	0.37568	100.823
155	103.269	58214.3	43531.3	0.747776	0.375576	100.951
155.1	103.264	58235.8	43557.1	0.747943	0.375472	101.079
155.2	103.259	58257.2	43582.8	0.748111	0.375368	101.207
155.3	103.253	58278.6	43608.6	0.748278	0.375264	101.334
155.4	103.248	58300.1	43634.4	0.748445	0.375161	101.462
155.5	103.242	58321.5	43660.1	0.748611	0.375057	101.59
155.6	103.236	58342.9	43685.8	0.748777	0.374954	101.719
155.7	103.231	58364.4	43711.6	0.748943	0.374851	101.847
155.8	103.225	58385.8	43737.3	0.749108	0.374748	101.975
155.9	103.22	58407.2	43763	0.749274	0.374645	102.104
156	103.214	58428.6	43788.7	0.749438	0.374542	102.232
156.1	103.209	58450.1	43814.4	0.749603	0.374439	102.361
156.2	103.203	58471.5	43840	0.749767	0.374337	102.489
156.3	103.197	58492.9	43865.7	0.749931	0.374234	102.618
156.4	103.192	58514.4	43891.3	0.750095	0.374132	102.747
156.5	103.186	58535.8	43917	0.750258	0.37403	102.876
156.6	103.18	58557.2	43942.6	0.750421	0.373928	103.005
156.7	103.174	58578.6	43968.2	0.750584	0.373826	103.134
156.8	103.169	58600.1	43993.8	0.750747	0.373724	103.263
156.9	103.163	58621.5	44019.4	0.750909	0.373623	103.392
157	103.157	58642.9	44045	0.751071	0.373521	103.521
157.1	103.151	58664.4	44070.6	0.751232	0.37342	103.651
157.2	103.145	58685.8	44096.1	0.751393	0.373318	103.78
157.3	103.14	58707.2	44121.7	0.751554	0.373217	103.91
157.4	103.134	58728.7	44147.2	0.751715	0.373116	104.039
157.5	103.128	58750.1	44172.7	0.751875	0.373015	104.169
157.6	103.122	58771.5	44198.2	0.752035	0.372915	104.299
157.7	103.116	58792.9	44223.8	0.752195	0.372814	104.429
157.8	103.11	58814.4	44249.2	0.752354	0.372714	104.559
157.9	103.104	58835.8	44274.7	0.752513	0.372613	104.689
158	103.098	58857.2	44300.2	0.752672	0.372513	104.819
158.1	103.092	58878.7	44325.7	0.752831	0.372413	104.949
158.2	103.086	58900.1	44351.1	0.752989	0.372313	105.079
158.3	103.08	58921.5	44376.5	0.753147	0.372213	105.21
158.4	103.074	58943	44402	0.753304	0.372114	105.34
158.5	103.068	58964.4	44427.4	0.753461	0.372014	105.47
158.6	103.062	58985.8	44452.8	0.753618	0.371914	105.601
158.7	103.056	59007.2	44478.2	0.753775	0.371815	105.732
158.8	103.05	59028.7	44503.6	0.753931	0.371716	105.863
158.9	103.043	59050.1	44528.9	0.754087	0.371617	105.993
159.001	103.037	59071.5	44554.3	0.754243	0.371518	106.124
159.101	103.031	59093	44579.6	0.754398	0.371419	106.255
159.201	103.025	59114.4	44605	0.754553	0.37132	106.386
159.301	103.019	59135.8	44630.3	0.754708	0.371222	106.518
159.401	103.012	59157.3	44655.6	0.754863	0.371123	106.649
159.501	103.006	59178.7	44680.9	0.755017	0.371025	106.78
159.601	103	59200.1	44706.2	0.755171	0.370927	106.912
159.701	102.993	59221.5	44731.5	0.755324	0.370829	107.043
159.801	102.987	59243	44756.7	0.755478	0.370731	107.175
159.901	102.981	59264.4	44782	0.75563	0.370633	107.307
160.001	102.974	59285.8	44807.2	0.755783	0.370535	107.438
160.101	102.968	59307.3	44832.5	0.755935	0.370438	107.57
160.201	102.962	59328.7	44857.7	0.756087	0.37034	107.702
160.301	102.955	59350.1	44882.9	0.756239	0.370243	107.834
160.401	102.949	59371.6	44908.1	0.756391	0.370145	107.966
160.501	102.942	59393	44933.3	0.756542	0.370048	108.098
160.601	102.936	59414.4	44958.4	0.756692	0.369951	108.231
160.701	102.929	59435.8	44983.6	0.756843	0.369854	108.363
160.801	102.923	59457.3	45008.7	0.756993	0.369758	108.495
160.901	102.916	59478.7	45033.9	0.757143	0.369661	108.628
161.001	102.91	59500.1	45059	0.757292	0.369565	108.76
161.101	102.903	59521.6	45084.1	0.757441	0.369468	108.893
161.201	102.897	59543	45109.2	0.75759	0.369372	109.026
161.301	102.89	59564.4	45134.3	0.757739	0.369276	109.159
161.401	102.883	59585.9	45159.4	0.757887	0.36918	109.292
161.501	102.877	59607.3	45184.4	0.758035	0.369084	109.425
161.601	102.87	59628.7	45209.5	0.758183	0.368988	109.558
161.701	102.863	59650.1	45234.5	0.75833	0.368892	109.691
161.801	102.857	59671.6	45259.5	0.758477	0.368797	109.824
161.901	102.85	59693	45284.6	0.758624	0.368701	109.957
162.001	102.843	59714.4	45309.6	0.758771	0.368606	110.091
162.101	102.837	59735.9	45334.5	0.758917	0.368511	110.224
162.201	102.83	59757.3	45359.5	0.759062	0.368416	110.358
162.301	102.823	59778.7	45384.5	0.759208	0.368321	110.492
162.401	102.816	59800.2	45409.4	0.759353	0.368226	110.625
162.501	102.809	59821.6	45434.4	0.759498	0.368131	110.759
162.601	102.802	59843	45459.3	0.759643	0.368037	110.893
162.701	102.796	59864.4	45484.2	0.759787	0.367942	111.027
162.801	102.789	59885.9	45509.1	0.759931	0.367848	111.161
162.901	102.782	59907.3	45534	0.760074	0.367753	111.295
163.001	102.775	59928.7	45558.9	0.760218	0.367659	111.43
163.101	102.768	59950.2	45583.7	0.760361	0.367565	111.564
163.201	102.761	59971.6	45608.6	0.760503	0.367471	111.698
163.301	102.754	59993	45633.4	0.760646	0.367377	111.833
163.401	102.747	60014.5	45658.3	0.760788	0.367284	111.967
163.501	102.74	60035.9	45683.1	0.76093	0.36719	112.102
163.601	102.733	60057.3	45707.9	0.761071	0.367097	112.237
163.701	102.726	60078.7	45732.7	0.761212	0.367003	112.371
163.801	102.719	60100.2	45757.4	0.761353	0.36691	112.506
163.901	102.711	60121.6	45782.2	0.761493	0.366817	112.641
164.001	102.704	60143	45807	0.761634	0.366724	112.776
164.101	102.697	60164.5	45831.7	0.761774	0.366631	112.912
164.201	102.69	60185.9	45856.4	0.761913	0.366538	113.047
164.301	102.683	60207.3	45881.1	0.762052	0.366446	113.182
164.401	102.675	60228.8	45905.8	0.762191	0.366353	113.317
164.501	102.668	60250.2	45930.5	0.76233	0.366261	113.453
164.601	102.661	60271.6	45955.2	0.762468	0.366168	113.589
164.701	102.654	60293	45979.9	0.762606	0.366076	113.724
164.801	102.646	60314.5	46004.5	0.762744	0.365984	113.86
164.901	102.639	60335.9	46029.1	0.762881	0.365892	113.996
165.001	102.632	60357.3	46053.8	0.763018	0.3658	114.132
165.101	102.624	60378.8	46078.4	0.763155	0.365708	114.268
165.201	102.617	60400.2	46103	0.763292	0.365617	114.404
165.301	102.61	60421.6	46127.5	0.763428	0.365525	114.54
165.401	102.602	60443.1	46152.1	0.763564	0.365434	114.676
165.501	102.595	60464.5	46176.7	0.763699	0.365342	114.812
165.601	102.587	60485.9	46201.2	0.763834	0.365251	114.949
165.701	102.58	60507.3	46225.7	0.763969	0.36516	115.085
165.801	102.572	60528.8	46250.2	0.764104	0.365069	115.222
165.901	102.565	60550.2	46274.8	0.764238	0.364978	115.358
166.001	102.557	60571.6	46299.2	0.764372	0.364887	115.495
166.101	102.55	60593.1	46323.7	0.764505	0.364797	115.632
166.201	102.542	60614.5	46348.2	0.764639	0.364706	115.769
166.301	102.534	60635.9	46372.6	0.764772	0.364616	115.906
166.401	102.527	60657.3	46397.1	0.764904	0.364525	116.043
166.501	102.519	60678.8	46421.5	0.765037	0.364435	116.18
166.601	102.512	60700.2	46445.9	0.765169	0.364345	116.317
166.701	102.504	60721.6	46470.3	0.7653	0.364255	116.454
166.801	102.496	60743.1	46494.7	0.765432	0.364165	116.592
166.901	102.488	60764.5	46519	0.765563	0.364075	116.729
167.001	102.481	60785.9	46543.4	0.765693	0.363985	116.867
167.101	102.473	60807.4	46567.7	0.765824	0.363896	117.004
167.201	102.465	60828.8	46592.1	0.765954	0.363806	117.142
167.301	102.457	60850.2	46616.4	0.766084	0.363717	117.28
167.401	102.449	60871.6	46640.7	0.766213	0.363628	117.417
167.501	102.442	60893.1	46665	0.766343	0.363539	117.555
167.601	102.434	60914.5	46689.2	0.766472	0.363449	117.693
167.701	102.426	60935.9	46713.5	0.7666	0.363361	117.832
167.801	102.418	60957.4	46737.7	0.766728	0.363272	117.97
167.901	102.41	60978.8	46762	0.766856	0.363183	118.108
168.001	102.402	61000.2	46786.2	0.766984	0.363094	118.246
168.101	102.394	61021.7	46810.4	0.767111	0.363006	118.385
168.201	102.386	61043.1	46834.6	0.767238	0.362917	118.523
168.301	102.378	61064.5	46858.8	0.767365	0.362829	118.662
168.401	102.37	61085.9	46882.9	0.767491	0.362741	118.801
168.501	102.362	61107.4	46907.1	0.767617	0.362653	118.939
168.601	102.354	61128.8	46931.2	0.767743	0.362565	119.078
168.701	102.346	61150.2	46955.3	0.767868	0.362477	119.217
168.801	102.338	61171.7	46979.4	0.767993	0.362389	119.356
168.901	102.329	61193.1	47003.5	0.768118	0.362301	119.495
169.001	102.321	61214.5	47027.6	0.768242	0.362214	119.634
169.101	102.313	61236	47051.7	0.768367	0.362126	119.774
169.201	102.305	61257.4	47075.7	0.76849	0.362039	119.913
169.301	102.297	61278.8	47099.7	0.768614	0.361952	120.052
169.401	102.288	61300.2	47123.8	0.768737	0.361864	120.192
169.501	102.28	61321.7	47147.8	0.76886	0.361777	120.332
169.601	102.272	61343.1	47171.8	0.768982	0.36169	120.471
169.701	102.264	61364.5	47195.8	0.769105	0.361604	120.611
169.801	102.255	61386	47219.7	0.769226	0.361517	120.751
169.901	102.247	61407.4	47243.7	0.769348	0.36143	120.891
170.001	102.239	61428.8	47267.6	0.769469	0.361344	121.031
