Q	H	P	Ph	ni	e	dHu
185.102	67.5023	50994.4	33980.3	0.666353	0.275494	143.117
185.202	67.4413	51013.3	33967.9	0.665863	0.275447	143.269
185.302	67.3802	51032.2	33955.5	0.665373	0.2754	143.422
185.402	67.3192	51051.1	33943	0.664883	0.275354	143.574
185.502	67.2581	51070.1	33930.5	0.664392	0.275307	143.727
185.602	67.197	51089	33918	0.6639	0.275261	143.88
185.702	67.1359	51107.9	33905.4	0.663408	0.275214	144.033
185.802	67.0747	51126.8	33892.7	0.662916	0.275168	144.186
185.902	67.0136	51145.7	33880.1	0.662423	0.275122	144.339
186.002	66.9524	51164.6	33867.3	0.661929	0.275075	144.492
186.102	66.8912	51183.5	33854.6	0.661435	0.275029	144.646
186.202	66.8299	51202.4	33841.8	0.660941	0.274983	144.799
186.302	66.7687	51221.3	33828.9	0.660446	0.274937	144.952
186.402	66.7074	51240.2	33816	0.65995	0.274891	145.106
186.502	66.6461	51259.1	33803	0.659454	0.274845	145.259
186.602	66.5848	51278	33790	0.658957	0.274799	145.413
186.702	66.5234	51296.9	33777	0.65846	0.274753	145.567
186.802	66.4621	51315.8	33763.9	0.657963	0.274707	145.721
186.902	66.4007	51334.7	33750.8	0.657465	0.274661	145.875
187.002	66.3392	51353.7	33737.6	0.656966	0.274615	146.029
187.102	66.2778	51372.6	33724.4	0.656467	0.274569	146.183
187.202	66.2164	51391.5	33711.1	0.655968	0.274524	146.337
187.302	66.1549	51410.4	33697.8	0.655468	0.274478	146.491
187.402	66.0934	51429.3	33684.5	0.654967	0.274433	146.645
187.502	66.0319	51448.2	33671.1	0.654466	0.274387	146.8
187.602	65.9704	51467.1	33657.7	0.653965	0.274342	146.954
187.702	65.9089	51486	33644.2	0.653463	0.274296	147.109
187.802	65.8473	51504.9	33630.7	0.652961	0.274251	147.264
187.902	65.7857	51523.8	33617.1	0.652458	0.274205	147.418
188.002	65.7241	51542.7	33603.5	0.651955	0.27416	147.573
188.102	65.6625	51561.6	33589.9	0.651452	0.274115	147.728
188.202	65.6009	51580.5	33576.2	0.650947	0.27407	147.883
188.302	65.5392	51599.4	33562.5	0.650442	0.274025	148.038
188.402	65.4776	51618.3	33548.7	0.649938	0.273979	148.193
188.502	65.4159	51637.3	33534.9	0.649432	0.273934	148.349
188.602	65.3542	51656.2	33521	0.648926	0.273889	148.504
188.702	65.2925	51675.1	33507.1	0.64842	0.273844	148.659
188.802	65.2308	51694	33493.2	0.647913	0.273799	148.815
188.902	65.169	51712.9	33479.2	0.647406	0.273755	148.97
189.002	65.1072	51731.8	33465.2	0.646898	0.27371	149.126
189.102	65.0454	51750.7	33451.1	0.64639	0.273665	149.282
189.202	64.9837	51769.6	33437	0.645882	0.27362	149.438
189.302	64.9219	51788.5	33422.9	0.645373	0.273576	149.594
189.402	64.8601	51807.4	33408.7	0.644864	0.273531	149.75
189.502	64.7982	51826.3	33394.5	0.644354	0.273486	149.906
189.602	64.7364	51845.2	33380.2	0.643844	0.273442	150.062
189.702	64.6745	51864.1	33365.9	0.643333	0.273397	150.218
189.802	64.6126	51883	33351.6	0.642822	0.273353	150.374
189.902	64.5508	51901.9	33337.2	0.642311	0.273309	150.531
190.002	64.4889	51920.9	33322.8	0.641799	0.273264	150.687
190.102	64.427	51939.8	33308.3	0.641287	0.27322	150.844
190.202	64.3651	51958.7	33293.8	0.640774	0.273176	151
190.302	64.3031	51977.6	33279.2	0.640261	0.273131	151.157
190.402	64.2412	51996.5	33264.6	0.639748	0.273087	151.314
190.502	64.1792	52015.4	33250	0.639234	0.273043	151.471
190.602	64.1172	52034.3	33235.4	0.63872	0.272999	151.628
190.702	64.0553	52053.2	33220.7	0.638206	0.272955	151.785
190.802	63.9933	52072.1	33205.9	0.637691	0.272911	151.942
190.902	63.9313	52091	33191.1	0.637176	0.272867	152.099
191.002	63.8693	52109.9	33176.3	0.63666	0.272823	152.257
191.102	63.8073	52128.8	33161.4	0.636144	0.272779	152.414
191.202	63.7452	52147.7	33146.5	0.635628	0.272736	152.571
191.302	63.6832	52166.6	33131.6	0.635111	0.272692	152.729
191.402	63.6212	52185.5	33116.6	0.634594	0.272648	152.887
191.502	63.5591	52204.5	33101.6	0.634077	0.272605	153.044
191.602	63.4971	52223.4	33086.6	0.633559	0.272561	153.202
191.702	63.435	52242.3	33071.5	0.633041	0.272517	153.36
191.803	63.3729	52261.2	33056.4	0.632522	0.272474	153.518
191.903	63.3108	52280.1	33041.2	0.632004	0.27243	153.676
192.003	63.2488	52299	33026	0.631485	0.272387	153.834
192.103	63.1867	52317.9	33010.8	0.630965	0.272344	153.992
192.203	63.1246	52336.8	32995.5	0.630445	0.2723	154.151
192.303	63.0624	52355.7	32980.2	0.629925	0.272257	154.309
192.403	63.0004	52374.6	32964.8	0.629405	0.272214	154.467
192.503	62.9382	52393.5	32949.4	0.628884	0.272171	154.626
192.603	62.8761	52412.4	32934	0.628363	0.272127	154.785
192.703	62.814	52431.3	32918.6	0.627841	0.272084	154.943
192.803	62.7518	52450.2	32903.1	0.62732	0.272041	155.102
192.903	62.6897	52469.1	32887.5	0.626798	0.271998	155.261
193.003	62.6276	52488.1	32872	0.626275	0.271955	155.42
193.103	62.5654	52507	32856.4	0.625753	0.271912	155.579
193.203	62.5033	52525.9	32840.7	0.62523	0.271869	155.738
193.303	62.4411	52544.8	32825.1	0.624706	0.271827	155.897
193.403	62.379	52563.7	32809.3	0.624183	0.271784	156.056
193.503	62.3168	52582.6	32793.6	0.623659	0.271741	156.216
193.603	62.2546	52601.5	32777.8	0.623135	0.271698	156.375
193.703	62.1925	52620.4	32762	0.622611	0.271656	156.535
193.803	62.1304	52639.3	32746.2	0.622086	0.271613	156.694
193.903	62.0682	52658.2	32730.3	0.621561	0.27157	156.854
194.003	62.006	52677.1	32714.4	0.621036	0.271528	157.014
194.103	61.9439	52696	32698.4	0.62051	0.271485	157.174
194.203	61.8817	52714.9	32682.4	0.619984	0.271443	157.334
194.303	61.8195	52733.8	32666.4	0.619458	0.2714	157.494
194.403	61.7574	52752.7	32650.4	0.618932	0.271358	157.654
194.503	61.6952	52771.7	32634.3	0.618405	0.271316	157.814
194.603	61.633	52790.6	32618.2	0.617879	0.271274	157.974
194.703	61.5709	52809.5	32602	0.617352	0.271231	158.135
194.803	61.5087	52828.4	32585.8	0.616824	0.271189	158.295
194.903	61.4466	52847.3	32569.6	0.616297	0.271147	158.456
195.003	61.3844	52866.2	32553.4	0.615769	0.271105	158.616
195.103	61.3222	52885.1	32537.1	0.615241	0.271063	158.777
195.203	61.2601	52904	32520.7	0.614712	0.271021	158.938
195.303	61.1979	52922.9	32504.4	0.614184	0.270979	159.098
195.403	61.1358	52941.8	32488	0.613655	0.270937	159.259
195.503	61.0736	52960.7	32471.6	0.613126	0.270895	159.42
195.603	61.0115	52979.6	32455.2	0.612597	0.270853	159.581
195.703	60.9494	52998.5	32438.7	0.612068	0.270811	159.743
195.803	60.8872	53017.4	32422.2	0.611538	0.27077	159.904
195.903	60.8251	53036.3	32405.6	0.611008	0.270728	160.065
196.003	60.763	53055.2	32389.1	0.610478	0.270686	160.227
196.103	60.7009	53074.2	32372.5	0.609948	0.270645	160.388
196.203	60.6388	53093.1	32355.8	0.609417	0.270603	160.55
196.303	60.5767	53112	32339.2	0.608887	0.270561	160.711
196.403	60.5146	53130.9	32322.5	0.608356	0.27052	160.873
196.503	60.4525	53149.8	32305.8	0.607825	0.270479	161.035
196.603	60.3904	53168.7	32289	0.607294	0.270437	161.197
196.703	60.3283	53187.6	32272.2	0.606762	0.270396	161.359
196.803	60.2663	53206.5	32255.4	0.606231	0.270354	161.521
196.903	60.2042	53225.4	32238.6	0.605699	0.270313	161.683
197.003	60.1422	53244.3	32221.7	0.605167	0.270272	161.845
197.103	60.0801	53263.2	32204.8	0.604635	0.270231	162.008
197.203	60.0181	53282.1	32187.9	0.604103	0.270189	162.17
197.303	59.9561	53301	32170.9	0.60357	0.270148	162.333
197.403	59.8941	53319.9	32153.9	0.603038	0.270107	162.495
197.503	59.8321	53338.8	32136.9	0.602505	0.270066	162.658
197.603	59.7701	53357.8	32119.9	0.601972	0.270025	162.821
197.703	59.7081	53376.7	32102.8	0.601439	0.269984	162.983
197.803	59.6461	53395.6	32085.7	0.600906	0.269943	163.146
197.903	59.5842	53414.5	32068.6	0.600373	0.269902	163.309
198.003	59.5222	53433.4	32051.4	0.599839	0.269862	163.472
198.103	59.4603	53452.3	32034.3	0.599306	0.269821	163.636
198.203	59.3983	53471.2	32017.1	0.598772	0.26978	163.799
198.303	59.3365	53490.1	31999.8	0.598238	0.269739	163.962
198.403	59.2745	53509	31982.6	0.597704	0.269699	164.126
198.503	59.2127	53527.9	31965.3	0.59717	0.269658	164.289
198.603	59.1508	53546.8	31948	0.596636	0.269617	164.453
198.703	59.0889	53565.7	31930.6	0.596102	0.269577	164.616
198.803	59.0271	53584.6	31913.3	0.595568	0.269536	164.78
198.903	58.9653	53603.5	31895.9	0.595033	0.269496	164.944
199.003	58.9034	53622.4	31878.5	0.594498	0.269456	165.108
199.103	58.8417	53641.4	31861	0.593964	0.269415	165.272
199.203	58.7799	53660.3	31843.6	0.593429	0.269375	165.436
199.303	58.7181	53679.2	31826.1	0.592894	0.269335	165.6
199.403	58.6564	53698.1	31808.5	0.592359	0.269294	165.764
199.503	58.5946	53717	31791	0.591824	0.269254	165.928
199.603	58.5329	53735.9	31773.4	0.591289	0.269214	166.093
199.703	58.4712	53754.8	31755.8	0.590754	0.269174	166.257
199.803	58.4096	53773.7	31738.2	0.590219	0.269134	166.422
199.903	58.3479	53792.6	31720.6	0.589683	0.269094	166.586
200.003	58.2862	53811.5	31702.9	0.589148	0.269054	166.751
200.103	58.2246	53830.4	31685.3	0.588613	0.269014	166.916
200.203	58.163	53849.3	31667.6	0.588077	0.268974	167.081
200.303	58.1014	53868.2	31649.8	0.587541	0.268934	167.246
200.403	58.0399	53887.1	31632.1	0.587006	0.268894	167.411
200.503	57.9783	53906	31614.3	0.586471	0.268854	167.576
200.603	57.9168	53925	31596.5	0.585935	0.268814	167.741
200.703	57.8553	53943.9	31578.7	0.585399	0.268775	167.906
200.803	57.7938	53962.8	31560.9	0.584864	0.268735	168.072
200.903	57.7324	53981.7	31543	0.584328	0.268695	168.237
201.003	57.6709	54000.6	31525.1	0.583792	0.268656	168.403
201.103	57.6095	54019.5	31507.2	0.583257	0.268616	168.568
201.203	57.5481	54038.4	31489.3	0.582721	0.268576	168.734
201.303	57.4868	54057.3	31471.3	0.582185	0.268537	168.9
201.403	57.4254	54076.2	31453.4	0.581649	0.268497	169.066
201.503	57.3641	54095.1	31435.4	0.581113	0.268458	169.232
201.603	57.3028	54114	31417.4	0.580578	0.268419	169.398
201.703	57.2416	54132.9	31399.4	0.580042	0.268379	169.564
201.803	57.1803	54151.8	31381.3	0.579506	0.26834	169.73
201.903	57.119	54170.7	31363.2	0.57897	0.268301	169.896
202.003	57.0579	54189.6	31345.2	0.578435	0.268261	170.063
202.103	56.9967	54208.6	31327.1	0.577899	0.268222	170.229
202.203	56.9356	54227.5	31309	0.577363	0.268183	170.396
202.303	56.8744	54246.4	31290.8	0.576828	0.268144	170.562
202.403	56.8133	54265.3	31272.6	0.576292	0.268105	170.729
202.503	56.7523	54284.2	31254.5	0.575757	0.268066	170.896
202.603	56.6912	54303.1	31236.3	0.575221	0.268027	171.063
202.703	56.6303	54322	31218.1	0.574686	0.267988	171.23
202.803	56.5693	54340.9	31199.8	0.57415	0.267949	171.397
202.903	56.5083	54359.8	31181.6	0.573615	0.26791	171.564
203.003	56.4474	54378.7	31163.3	0.57308	0.267871	171.731
203.103	56.3865	54397.6	31145.1	0.572544	0.267832	171.898
203.203	56.3257	54416.5	31126.8	0.572009	0.267794	172.066
203.303	56.2648	54435.4	31108.4	0.571474	0.267755	172.233
203.403	56.204	54454.3	31090.1	0.570939	0.267716	172.401
203.503	56.1433	54473.2	31071.8	0.570404	0.267678	172.568
203.603	56.0825	54492.2	31053.4	0.56987	0.267639	172.736
203.703	56.0218	54511.1	31035	0.569335	0.2676	172.904
203.803	55.9612	54530	31016.7	0.5688	0.267562	173.071
203.903	55.9005	54548.9	30998.2	0.568265	0.267523	173.239
204.003	55.8399	54567.8	30979.8	0.567731	0.267485	173.407
204.103	55.7794	54586.7	30961.4	0.567197	0.267446	173.575
204.203	55.7188	54605.6	30942.9	0.566662	0.267408	173.744
204.303	55.6583	54624.5	30924.5	0.566129	0.26737	173.912
204.403	55.5979	54643.4	30906	0.565594	0.267331	174.08
204.503	55.5374	54662.3	30887.5	0.565061	0.267293	174.249
204.603	55.477	54681.2	30869	0.564527	0.267255	174.417
204.703	55.4167	54700.1	30850.5	0.563994	0.267217	174.586
204.803	55.3563	54719	30832	0.56346	0.267178	174.754
204.903	55.2961	54737.9	30813.4	0.562927	0.26714	174.923
205.003	55.2358	54756.8	30794.9	0.562394	0.267102	175.092
205.103	55.1756	54775.8	30776.3	0.561861	0.267064	175.261
205.203	55.1154	54794.7	30757.8	0.561328	0.267026	175.43
205.303	55.0553	54813.6	30739.2	0.560795	0.266988	175.599
205.403	54.9952	54832.5	30720.6	0.560263	0.26695	175.768
205.503	54.9351	54851.4	30702	0.55973	0.266912	175.937
205.603	54.8751	54870.3	30683.3	0.559198	0.266874	176.107
205.703	54.8151	54889.2	30664.7	0.558666	0.266837	176.276
205.803	54.7552	54908.1	30646.1	0.558134	0.266799	176.446
205.903	54.6953	54927	30627.4	0.557602	0.266761	176.615
206.003	54.6355	54945.9	30608.8	0.557071	0.266723	176.785
206.103	54.5756	54964.8	30590.1	0.55654	0.266686	176.955
206.203	54.5159	54983.7	30571.4	0.556009	0.266648	177.125
206.303	54.4562	55002.6	30552.8	0.555478	0.26661	177.294
206.403	54.3965	55021.5	30534.1	0.554947	0.266573	177.464
206.503	54.3368	55040.4	30515.4	0.554417	0.266535	177.634
206.603	54.2772	55059.4	30496.6	0.553887	0.266498	177.805
206.703	54.2176	55078.3	30477.9	0.553357	0.26646	177.975
206.803	54.1581	55097.2	30459.2	0.552827	0.266423	178.145
206.903	54.0987	55116.1	30440.5	0.552297	0.266385	178.316
207.003	54.0393	55135	30421.7	0.551768	0.266348	178.486
207.103	53.9799	55153.9	30403	0.551239	0.266311	178.657
207.203	53.9206	55172.8	30384.3	0.550711	0.266274	178.827
207.303	53.8613	55191.7	30365.5	0.550182	0.266236	178.998
207.403	53.802	55210.6	30346.7	0.549654	0.266199	179.169
207.503	53.7429	55229.5	30328	0.549126	0.266162	179.34
207.603	53.6837	55248.4	30309.2	0.548598	0.266125	179.511
207.703	53.6246	55267.3	30290.4	0.54807	0.266088	179.682
207.803	53.5655	55286.2	30271.6	0.547543	0.266051	179.853
207.903	53.5065	55305.1	30252.8	0.547016	0.266014	180.024
208.003	53.4476	55324	30234	0.54649	0.265977	180.195
208.104	53.3887	55343	30215.2	0.545963	0.26594	180.367
208.204	53.3298	55361.9	30196.4	0.545437	0.265903	180.538
208.304	53.271	55380.8	30177.6	0.544911	0.265866	180.71
208.404	53.2123	55399.7	30158.8	0.544386	0.265829	180.882
208.504	53.1536	55418.6	30140	0.543861	0.265792	181.053
208.604	53.095	55437.5	30121.2	0.543336	0.265755	181.225
208.704	53.0364	55456.4	30102.4	0.542812	0.265719	181.397
208.804	52.9779	55475.3	30083.6	0.542288	0.265682	181.569
208.904	52.9193	55494.2	30064.7	0.541763	0.265645	181.741
209.004	52.8609	55513.1	30045.9	0.54124	0.265608	181.913
209.104	52.8025	55532	30027.1	0.540717	0.265572	182.085
209.204	52.7442	55550.9	30008.3	0.540194	0.265535	182.258
209.304	52.6859	55569.8	29989.4	0.539671	0.265499	182.43
209.404	52.6277	55588.7	29970.6	0.539149	0.265462	182.602
209.504	52.5696	55607.6	29951.8	0.538627	0.265426	182.775
209.604	52.5115	55626.6	29933	0.538106	0.265389	182.948
209.704	52.4534	55645.5	29914.1	0.537585	0.265353	183.12
209.804	52.3955	55664.4	29895.3	0.537064	0.265317	183.293
209.904	52.3375	55683.3	29876.5	0.536544	0.26528	183.466
210.004	52.2796	55702.2	29857.7	0.536024	0.265244	183.639
210.104	52.2218	55721.1	29838.9	0.535505	0.265208	183.812
210.204	52.1641	55740	29820.1	0.534985	0.265171	183.985
210.304	52.1064	55758.9	29801.3	0.534466	0.265135	184.158
210.404	52.0487	55777.8	29782.4	0.533948	0.265099	184.332
210.504	51.9912	55796.7	29763.6	0.53343	0.265063	184.505
210.604	51.9336	55815.6	29744.8	0.532912	0.265027	184.678
210.704	51.8762	55834.5	29726	0.532395	0.264991	184.852
210.804	51.8188	55853.4	29707.2	0.531879	0.264955	185.026
210.904	51.7614	55872.3	29688.5	0.531362	0.264919	185.199
211.004	51.7042	55891.2	29669.7	0.530846	0.264883	185.373
211.104	51.647	55910.2	29650.9	0.530331	0.264847	185.547
211.204	51.5898	55929.1	29632.1	0.529816	0.264811	185.721
211.304	51.5327	55948	29613.3	0.529302	0.264775	185.895
211.404	51.4757	55966.9	29594.6	0.528787	0.264739	186.069
211.504	51.4188	55985.8	29575.8	0.528274	0.264704	186.243
211.604	51.3619	56004.7	29557.1	0.527761	0.264668	186.417
211.704	51.3051	56023.6	29538.3	0.527248	0.264632	186.592
211.804	51.2483	56042.5	29519.6	0.526736	0.264596	186.766
211.904	51.1916	56061.4	29500.9	0.526224	0.264561	186.941
212.004	51.135	56080.3	29482.1	0.525712	0.264525	187.115
212.104	51.0784	56099.2	29463.4	0.525202	0.26449	187.29
212.204	51.0219	56118.1	29444.7	0.524691	0.264454	187.465
212.304	50.9655	56137	29426	0.524181	0.264418	187.64
212.404	50.9092	56155.9	29407.3	0.523672	0.264383	187.815
212.504	50.8529	56174.8	29388.6	0.523163	0.264347	187.99
212.604	50.7967	56193.8	29369.9	0.522655	0.264312	188.165
212.704	50.7405	56212.7	29351.3	0.522147	0.264277	188.34
212.804	50.6845	56231.6	29332.6	0.52164	0.264241	188.515
212.904	50.6284	56250.5	29314	0.521133	0.264206	188.69
213.004	50.5725	56269.4	29295.4	0.520627	0.264171	188.866
213.104	50.5167	56288.3	29276.8	0.520122	0.264136	189.041
213.204	50.4609	56307.2	29258.1	0.519616	0.2641	189.217
213.304	50.4051	56326.1	29239.5	0.519112	0.264065	189.393
213.404	50.3495	56345	29221	0.518608	0.26403	189.568
213.504	50.2939	56363.9	29202.4	0.518104	0.263995	189.744
213.604	50.2384	56382.8	29183.8	0.517601	0.26396	189.92
213.704	50.183	56401.7	29165.3	0.517099	0.263925	190.096
213.804	50.1277	56420.6	29146.8	0.516598	0.26389	190.272
213.904	50.0724	56439.5	29128.2	0.516096	0.263855	190.448
214.004	50.0172	56458.4	29109.7	0.515596	0.26382	190.625
214.104	49.9621	56477.3	29091.3	0.515096	0.263785	190.801
214.204	49.9071	56496.3	29072.8	0.514596	0.26375	190.977
214.304	49.8521	56515.2	29054.3	0.514098	0.263715	191.154
214.404	49.7973	56534.1	29035.9	0.5136	0.26368	191.331
214.504	49.7424	56553	29017.4	0.513102	0.263645	191.507
214.604	49.6877	56571.9	28999	0.512605	0.263611	191.684
214.704	49.633	56590.8	28980.6	0.512109	0.263576	191.861
214.804	49.5785	56609.7	28962.3	0.511613	0.263541	192.038
214.904	49.524	56628.6	28943.9	0.511118	0.263507	192.215
215.004	49.4696	56647.5	28925.6	0.510624	0.263472	192.392
215.104	49.4153	56666.4	28907.2	0.51013	0.263437	192.569
215.204	49.361	56685.3	28888.9	0.509637	0.263403	192.746
215.304	49.3069	56704.2	28870.7	0.509145	0.263368	192.923
215.404	49.2528	56723.1	28852.4	0.508653	0.263334	193.101
215.504	49.1988	56742	28834.1	0.508161	0.263299	193.278
215.604	49.1449	56760.9	28815.9	0.507671	0.263265	193.456
215.704	49.0911	56779.9	28797.7	0.507182	0.26323	193.634
215.804	49.0373	56798.8	28779.5	0.506692	0.263196	193.811
215.904	48.9837	56817.7	28761.3	0.506204	0.263162	193.989
216.004	48.9301	56836.6	28743.2	0.505716	0.263127	194.167
216.104	48.8766	56855.5	28725.1	0.505229	0.263093	194.345
216.204	48.8232	56874.4	28706.9	0.504743	0.263059	194.523
216.304	48.7699	56893.3	28688.9	0.504258	0.263025	194.701
216.404	48.7167	56912.2	28670.8	0.503773	0.262991	194.879
216.504	48.6635	56931.1	28652.8	0.503289	0.262956	195.058
216.604	48.6105	56950	28634.8	0.502805	0.262922	195.236
216.704	48.5575	56968.9	28616.8	0.502323	0.262888	195.415
216.804	48.5047	56987.8	28598.8	0.501841	0.262854	195.593
216.904	48.4519	57006.7	28580.9	0.50136	0.26282	195.772
217.004	48.3992	57025.6	28563	0.500879	0.262786	195.951
217.104	48.3466	57044.5	28545.1	0.500399	0.262752	196.129
217.204	48.2941	57063.5	28527.2	0.499921	0.262718	196.308
217.304	48.2417	57082.4	28509.4	0.499443	0.262684	196.487
217.404	48.1894	57101.3	28491.5	0.498965	0.26265	196.666
217.504	48.1371	57120.2	28473.8	0.498489	0.262617	196.845
217.604	48.085	57139.1	28456	0.498013	0.262583	197.025
217.704	48.033	57158	28438.3	0.497538	0.262549	197.204
217.804	47.981	57176.9	28420.6	0.497064	0.262515	197.383
217.904	47.9292	57195.8	28402.9	0.49659	0.262482	197.563
218.004	47.8774	57214.7	28385.2	0.496118	0.262448	197.742
218.104	47.8258	57233.6	28367.6	0.495646	0.262414	197.922
218.204	47.7742	57252.5	28350	0.495176	0.262381	198.102
218.304	47.7228	57271.4	28332.5	0.494705	0.262347	198.281
218.404	47.6714	57290.3	28314.9	0.494236	0.262313	198.461
218.504	47.6201	57309.2	28297.4	0.493768	0.26228	198.641
218.604	47.569	57328.1	28280	0.4933	0.262246	198.821
218.704	47.5179	57347.1	28262.5	0.492833	0.262213	199.001
218.804	47.4669	57366	28245.1	0.492367	0.262179	199.182
218.904	47.4161	57384.9	28227.8	0.491903	0.262146	199.362
219.004	47.3653	57403.8	28210.4	0.491438	0.262113	199.542
219.104	47.3146	57422.7	28193.1	0.490975	0.262079	199.723
219.204	47.264	57441.6	28175.8	0.490513	0.262046	199.903
219.304	47.2136	57460.5	28158.6	0.490052	0.262013	200.084
219.404	47.1632	57479.4	28141.4	0.489591	0.26198	200.265
219.504	47.113	57498.3	28124.2	0.489131	0.261946	200.445
219.604	47.0628	57517.2	28107.1	0.488673	0.261913	200.626
219.704	47.0128	57536.1	28090	0.488215	0.26188	200.807
219.804	46.9629	57555	28072.9	0.487758	0.261847	200.988
219.904	46.913	57573.9	28055.9	0.487302	0.261814	201.169
220.004	46.8633	57592.8	28038.9	0.486847	0.261781	201.351
220.104	46.8137	57611.7	28021.9	0.486393	0.261748	201.532
220.204	46.7642	57630.7	28005	0.48594	0.261715	201.713
220.304	46.7147	57649.6	27988.1	0.485487	0.261682	201.895
220.404	46.6654	57668.5	27971.3	0.485036	0.261649	202.076
220.504	46.6163	57687.4	27954.5	0.484586	0.261616	202.258
220.604	46.5672	57706.3	27937.7	0.484136	0.261583	202.439
220.704	46.5182	57725.2	27921	0.483688	0.26155	202.621
220.804	46.4693	57744.1	27904.3	0.48324	0.261517	202.803
220.904	46.4206	57763	27887.6	0.482794	0.261484	202.985
221.004	46.3719	57781.9	27871	0.482348	0.261452	203.167
221.104	46.3234	57800.8	27854.5	0.481904	0.261419	203.349
221.204	46.275	57819.7	27837.9	0.481461	0.261386	203.531
221.304	46.2267	57838.6	27821.4	0.481018	0.261353	203.714
221.404	46.1785	57857.5	27805	0.480577	0.261321	203.896
221.504	46.1304	57876.4	27788.6	0.480137	0.261288	204.078
221.604	46.0825	57895.3	27772.2	0.479697	0.261256	204.261
221.704	46.0346	57914.3	27755.9	0.479259	0.261223	204.443
221.804	45.9869	57933.2	27739.7	0.478822	0.26119	204.626
221.904	45.9393	57952.1	27723.4	0.478385	0.261158	204.809
222.004	45.8918	57971	27707.3	0.477951	0.261125	204.992
222.104	45.8444	57989.9	27691.1	0.477517	0.261093	205.175
222.204	45.7972	58008.8	27675	0.477083	0.261061	205.358
222.304	45.75	58027.7	27659	0.476651	0.261028	205.541
222.404	45.703	58046.6	27643	0.476221	0.260996	205.724
222.504	45.6561	58065.5	27627	0.475791	0.260963	205.907
222.604	45.6093	58084.4	27611.1	0.475362	0.260931	206.09
222.704	45.5627	58103.3	27595.3	0.474935	0.260899	206.274
222.804	45.5161	58122.2	27579.5	0.474508	0.260867	206.457
222.904	45.4697	58141.1	27563.7	0.474083	0.260834	206.641
223.004	45.4234	58160	27548	0.473658	0.260802	206.825
223.104	45.3772	58178.9	27532.3	0.473235	0.26077	207.008
223.204	45.3311	58197.9	27516.7	0.472813	0.260738	207.192
223.304	45.2852	58216.8	27501.1	0.472392	0.260706	207.376
223.404	45.2394	58235.7	27485.7	0.471973	0.260674	207.56
223.504	45.1938	58254.6	27470.2	0.471554	0.260642	207.744
223.604	45.1482	58273.5	27454.8	0.471137	0.26061	207.928
223.704	45.1028	58292.4	27439.4	0.470721	0.260578	208.113
223.804	45.0575	58311.3	27424.1	0.470306	0.260546	208.297
223.904	45.0123	58330.2	27408.9	0.469891	0.260514	208.481
224.004	44.9673	58349.1	27393.7	0.469479	0.260482	208.666
224.104	44.9224	58368	27378.5	0.469068	0.26045	208.85
224.204	44.8776	58386.9	27363.5	0.468657	0.260418	209.035
224.304	44.833	58405.8	27348.4	0.468248	0.260386	209.22
224.404	44.7884	58424.7	27333.4	0.46784	0.260355	209.405
224.505	44.744	58443.6	27318.5	0.467433	0.260323	209.59
224.605	44.6998	58462.5	27303.7	0.467028	0.260291	209.775
224.705	44.6557	58481.5	27288.9	0.466624	0.260259	209.96
224.805	44.6117	58500.4	27274.1	0.466221	0.260228	210.145
224.905	44.5678	58519.3	27259.4	0.465819	0.260196	210.33
225.005	44.5241	58538.2	27244.8	0.465419	0.260164	210.515
225.105	44.4805	58557.1	27230.2	0.465019	0.260133	210.701
225.205	44.437	58576	27215.7	0.464622	0.260101	210.886
225.305	44.3937	58594.9	27201.2	0.464225	0.26007	211.072
225.405	44.3505	58613.8	27186.8	0.46383	0.260038	211.257
225.505	44.3075	58632.7	27172.5	0.463435	0.260007	211.443
225.605	44.2646	58651.6	27158.2	0.463043	0.259975	211.629
225.705	44.2218	58670.5	27144	0.462651	0.259944	211.815
225.805	44.1791	58689.4	27129.8	0.462261	0.259912	212.001
225.905	44.1366	58708.3	27115.7	0.461872	0.259881	212.187
226.005	44.0943	58727.2	27101.7	0.461485	0.25985	212.373
226.105	44.0521	58746.1	27087.7	0.461098	0.259818	212.559
226.205	44.01	58765.1	27073.8	0.460713	0.259787	212.745
226.305	43.9681	58784	27060	0.46033	0.259756	212.932
226.405	43.9262	58802.9	27046.2	0.459947	0.259725	213.118
226.505	43.8846	58821.8	27032.5	0.459566	0.259693	213.305
226.605	43.8431	58840.7	27018.9	0.459187	0.259662	213.492
226.705	43.8018	58859.6	27005.3	0.458809	0.259631	213.678
226.805	43.7605	58878.5	26991.8	0.458432	0.2596	213.865
226.905	43.7195	58897.4	26978.3	0.458057	0.259569	214.052
227.005	43.6785	58916.3	26965	0.457682	0.259538	214.239
227.105	43.6377	58935.2	26951.6	0.45731	0.259507	214.426
227.205	43.5971	58954.1	26938.4	0.456938	0.259476	214.613
227.305	43.5566	58973	26925.2	0.456569	0.259445	214.8
227.405	43.5163	58991.9	26912.1	0.4562	0.259414	214.988
227.505	43.4761	59010.8	26899.1	0.455833	0.259383	215.175
227.605	43.4361	59029.7	26886.2	0.455468	0.259352	215.362
227.705	43.3962	59048.7	26873.3	0.455104	0.259321	215.55
227.805	43.3564	59067.6	26860.4	0.454741	0.25929	215.738
227.905	43.3169	59086.5	26847.7	0.45438	0.25926	215.925
228.005	43.2774	59105.4	26835	0.45402	0.259229	216.113
